date,CSCO,DVN,BA,GILD,MDT,V,MO,C,T,FCX,UTX,BAC,NOV,HAL,F,PEP,LLY,COST,LOW,MDLZ,MET,MRK,UNP,ORCL,EBAY,SBUX,XLE,PG,CAT,MCD,AMZN,INTC,TXN,XLF,OXY,MMM,XLP,KO,UPS,EMR,MSFT,RTN,DD,ACN,HPQ,XLB,XLU,SPG,EXC,HD,FDX,AXP,SO,XLV,XOM,CVX,CMCSA,EMC,NSC,NKE,MON,IBM,USB,WFC,GS,GD,PM,DIS,GE,XLY,CVS,JPM,ABT,COF,COP,XLK,XLI,FOXA,TWX,PFE,CL,VZ,APC,AMGN,QCOM,MS,BK,APA,UNH,SP500,AIG,MA,HON,SLB,TGT,AAPL,WMT,BAX,LMT,BMY,AEP,DOW,JNJ
2011-01-03,2.8905571851479137,4.292624862054618,4.079828055738321,2.894500500673251,3.5109802940921853,2.8315447173786112,2.9487452727079995,3.8839022163498877,3.1073635816309673,3.8788438548269304,4.253030072715667,2.6205525968323435,4.009894067010209,3.6474258278646867,2.69831483247634,4.038802324019382,3.359827841432771,4.126216237870492,3.131096778750557,2.935016250685607,3.7017877326559163,3.3977447281076962,3.7442537996722867,3.395160563352705,2.4907816083732808,2.737098711354643,4.128064581310627,4.00310861976299,4.403718652417863,4.177251333777056,5.216130700988382,2.859644759690451,3.358076357508488,2.704228173116329,4.398742271722646,4.339065335242636,3.2434510842314883,3.3378257882883546,4.146882045618738,3.8979696378202493,3.1936970020968136,3.678656578123716,3.70827724457278,3.770488311657343,2.85444286519641,3.5481053822084463,3.257925100249944,4.404589639795706,3.5065069460219864,3.4511669453046228,4.50601632469534,3.6990244194899233,3.419327041701225,3.372402595819073,4.174372408246742,4.345164925880586,3.0173350443251175,3.0942092066253957,4.013993086051144,3.0035017627532286,4.1439015434233,4.884885160230121,3.179864648160625,3.318294607338872,5.086340472893221,4.115656637962858,3.865871333374997,3.5638563630188775,2.7342226287950226,3.559729676749217,3.4797997910654708,3.6361976699045946,2.9983716872350965,3.7200122112131666,3.741290934348609,3.1497042945655704,3.4547601388697244,2.5260102046664175,3.326241301248325,2.68263365320056,3.562894600314692,3.347596655269926,4.297477673448548,3.9304535546005996,3.812964479343122,3.2788400121751793,3.3259937633534884,4.737287074923799,3.5384330923210188,7.148243533488082,3.8474756522515725,3.071738692516663,3.8797112996223295,4.34229404653495,3.979495244005351,3.780505606213836,3.871487511529335,3.1843188722573434,4.053192426405649,3.1020988779347856,3.376109735222853,3.3854697144270722,3.981721142823287
2011-01-04,2.892020287213603,4.28650548386674,4.087927701470814,2.9056464480143713,3.5026591771777587,2.832678554022691,2.944245381480249,3.8839022163498877,3.1144164586088174,3.871878677073632,4.254674567772894,2.624070007249849,4.008846748308672,3.6175356696094916,2.7058227221118583,4.033617860195658,3.36068457544938,4.124282548227825,3.1069604507662474,2.9328034960835883,3.6956968130248544,3.406309426201807,3.7377216645479856,3.3907230838956295,2.4834323969444423,2.713668455778014,4.119446928250439,4.005883844536381,4.399034281216467,4.146899772558695,5.220409850645945,2.8739307307523223,3.35624143746767,2.7030004726576036,4.384974635047596,4.337681710145661,3.240721657515623,3.316909383815887,4.144686394946859,3.884957291258298,3.197620686388215,3.697995427086364,3.705475007968802,3.7638808217139323,2.8750526280208817,3.541367820301498,3.2626772229544154,4.374517524240898,3.5190649470791313,3.4328753931034774,4.505264896821158,3.71161757255854,3.421407180954527,3.375543243620979,4.179056230240286,4.341459959119465,3.0204593245757434,3.0937763945511683,4.008643798730541,2.978568159318759,4.1469465474001765,4.885969491448055,3.1731607118789107,3.3205087376388676,5.086513811243056,4.120219597426463,3.865871333374997,3.5943235522704544,2.7521141029575538,3.554166020296761,3.478943546606675,3.6505666526840455,3.007737965951252,3.7197833222224546,3.7360015611826713,3.1536228085397218,3.4533354274800585,2.5414726937671173,3.3436863056442103,2.7000156100471804,3.5615150351286258,3.3674369579584877,4.290668734313542,3.9518257030417665,3.828585177517534,3.2873056525423965,3.320134350858187,4.744121486838697,3.547548437635596,7.146929608792272,3.82535508944903,3.084560902507266,3.866153669483873,4.317849408261511,3.9665768893115914,3.785710976090183,3.875329082849075,3.1751773221622717,4.059470002845162,3.0990845740969974,3.3832565022374044,3.378585072905174,3.990122546375492
2011-01-05,2.9041299013275457,4.292878991127203,4.095962286333892,2.9201393840714167,3.4921636859398566,2.8535637451723517,2.947928620122789,3.8980868669869357,3.117757631157396,3.868504566266395,4.256063898797308,2.642163785295963,3.997858294430677,3.614243242466296,2.7347445162656485,4.051497010701222,3.353522235628893,4.105582529062652,3.111834564216165,2.930585887704094,3.708488239094496,3.4120700592999484,3.736431590338169,3.376647415563956,2.492523484578165,2.70965790804854,4.123399855847431,4.0035717927842445,4.407640798115555,4.15159878906443,5.233352077024458,2.8639520324824876,3.3602127697537427,2.7146036138408536,4.388691947044409,4.337681710145661,3.2410632533230683,3.310942057852784,4.146196463060012,3.897270561263068,3.194411560204457,3.7129919960568314,3.712067838358932,3.7640879419066873,2.888032468335076,3.5437051739270644,3.2563360662230427,4.377677704269856,3.5247000291091872,3.429697695099439,4.5132867561638035,3.740219911139312,3.4109631740370006,3.377735866793246,4.176382370665569,4.339711755522358,3.0337397028991298,3.107961023797012,4.013836194756982,2.9850967159866117,4.151876925578657,4.881965299987989,3.175400312882382,3.3430026427875728,5.0918151887736345,4.124761830827387,3.8629696006139356,3.6188972362423497,2.753724786734576,3.5623682479308583,3.4894534670141604,3.662720779880178,3.007737965951252,3.7610448013073263,3.73112803058211,3.1594719176764023,3.458454929477058,2.5320888552177374,3.3500373766367972,2.70666384054836,3.555220167597053,3.3810680049892117,4.29289983083672,3.9514732114766877,3.849168377745876,3.299871272387114,3.3541556331229208,4.768842139997546,3.5507458590114664,7.151924285320131,3.8962248288063304,3.1135943283105054,3.8826584357222416,4.329541169406627,3.948918941456872,3.793857836768246,3.8687344297294506,3.1870845966169776,4.082110378862085,3.0948724278155297,3.368077558839598,3.3768564297319252,3.9894909736106006
2011-01-06,2.9127589508200002,4.286889116212729,4.115334768380996,2.919606343615417,3.4927115171134244,2.8684339293460157,2.9520052823638245,3.894054596125178,3.104128815815432,3.8491378580479165,4.255053645769618,2.6380172174575263,3.9616420450330225,3.583328975969935,2.7530224832516836,4.055244296481405,3.3581120290672604,4.1007816662083,3.0892972040235565,2.922305569284596,3.70762623007758,3.425653543536032,3.7320113786903604,3.3808267690928755,2.4816747662072602,2.697529047360652,4.11385708208171,4.001872813591246,4.397218550920093,4.1455531646900585,5.224993707509587,2.855800499258208,3.373839031648868,2.707902456855233,4.382903362735494,4.33154779799927,3.2376420721708583,3.3036703999003376,4.140556405376732,3.8948200189357887,3.223276607205063,3.734150218167999,3.7072773206858183,3.767809273526221,2.9032998839364725,3.538503586543079,3.257289789610553,4.347716801386743,3.523763006927321,3.4256384504229085,4.505050048863722,3.7333133100027074,3.4054361520351017,3.381795238161634,4.182787565334734,4.331475840880318,3.0346188443494704,3.1181521867031314,4.015090870971002,2.976064168209328,4.175605942397173,4.892854460937447,3.155441120966838,3.3361831207116763,5.081474592332129,4.135747843762315,3.849546612641663,3.6111092997339522,2.749423723502999,3.5562892184622146,3.4792289915103543,3.6577869017788163,3.005664138890138,3.758405120307244,3.7225048309902014,3.165287097990111,3.456751286743882,2.529392085704924,3.3530477023385075,2.710521677819362,3.549266606873546,3.3551307552943057,4.268751113953616,3.9482952414763823,3.8613939325019344,3.2988301224798366,3.3462354361714395,4.748379570404668,3.571283669674949,7.149799070956305,3.8879875338733005,3.1178436174439415,3.8824745171334127,4.3042823804064065,3.878458631384456,3.7930490684301748,3.8604294765010323,3.1783664897982185,4.099478179299074,3.086394577790632,3.3730706408643014,3.395708746624723,3.9879101553346272
2011-01-07,2.91371305136191,4.289824801451049,4.123729579137313,2.919339770769301,3.4899688365832504,2.865559747900429,2.944245381480249,3.892032377660985,3.0937839193767465,3.86104122041125,4.254168859457137,2.6247720650705224,3.9821460353787024,3.5893287233691336,2.755763023242306,4.048489087635647,3.356966632544837,4.1007816662083,3.08347841803586,2.919743919204653,3.7009198517303186,3.4334481559988066,3.7600321548229623,3.376325183780644,2.456013998118887,2.7228624888442203,4.121059259102647,3.998931370445558,4.3992477341632314,4.147706940412001,5.223000999194218,2.850490293161296,3.372936409208411,2.6993081000453665,4.380100267920295,4.332592111699897,3.2324883131168285,3.301923674115682,4.135855119628512,3.8907810439873716,3.2156137500828947,3.757079054377786,3.7028658370608887,3.7694587793209884,2.9079680860008543,3.5374600783774084,3.2607790906039837,4.364357844377348,3.521651661182544,3.424475726354292,4.505586993855939,3.725007095379275,3.4104381869341776,3.3811718015138355,4.1882262828703265,4.336973984788238,3.031979194366666,3.109666712854992,4.034340173021644,2.973314410507982,4.189633378161856,4.887931750069562,3.1478045664592766,3.3157581500223228,5.072608947521016,4.144395074675999,3.8267665313316446,3.6060523653132144,2.7423948146114996,3.5557588342535857,3.4797997910654708,3.6387214098229173,3.0098074518515565,3.7586253386820276,3.724593038898883,3.160637670671318,3.4587385092948737,2.5205755498940907,3.35394887852244,2.719284064310828,3.5444271014423867,3.346815885086643,4.271567448413741,3.9558703645144213,3.84338581353685,3.2777767973483525,3.3243696116450367,4.754814131440889,3.5733665210737238,7.147952584862174,3.8999912938040473,3.1177137722060944,3.881370129706419,4.316991523589263,3.880640836062655,3.800185067604752,3.8626509379858396,3.161508796328542,4.10560851834052,3.084845336287438,3.3691893120793472,3.384039320416575,3.9782129122774474
2011-01-10,2.9050923759840788,4.287783507865963,4.119540917831349,2.896685064746837,3.492437654254821,2.849672151719484,2.938076306543225,3.885940925975627,3.0759481508481876,3.8736455414403315,4.246297772237294,2.635243279650746,3.9846029450202303,3.5820198153323437,2.7579499716529443,4.04335473055701,3.3451492571052337,4.0983725722198665,3.0967291172287084,2.920384879788377,3.68715061052471,3.4294240672567065,3.7826777643464746,3.376647415563956,2.4760289426349633,2.722557460101782,4.117097164126768,3.9967584694916227,4.395613649224902,4.1367556454717995,5.218624559735387,2.8519413457061273,3.3777412243458107,2.696839057091403,4.375933119361723,4.343204708994305,3.233176993914871,3.304146284006025,4.135716469512609,3.896920839633512,3.2022379396887115,3.7528575291684367,3.688086765018934,3.7605606321978025,2.902854138928803,3.538764366154148,3.255381393812731,4.370424982514864,3.5133978116808446,3.4247665015823046,4.5153087368531235,3.72725880380484,3.401999226765095,3.378361482645174,4.182122231645785,4.328383634520214,3.0328597878789725,3.120262274939698,4.0430658291320425,2.9809471097092444,4.183765830312384,4.885969491448055,3.153918442687256,3.3061887297270665,5.067145530877798,4.1328019231987945,3.828360422236918,3.6073189848060423,2.74672615051405,3.554962701533517,3.483501960145407,3.633206741954828,3.000877663302859,3.7621426016466697,3.7211599859799787,3.1614141132734317,3.4601556433223437,2.5164794420070105,3.353348289545482,2.71491246846152,3.5387939958982533,3.346537479235541,4.274375859483837,3.946348139380187,3.842612239492614,3.272443397124168,3.322417126759667,4.767480190662595,3.5733665210737238,7.146575309681355,3.8360410168635997,3.113855073706103,3.8739764267091754,4.3061433240775076,3.883724204851002,3.8188424783028854,3.8561579712825513,3.1574527869024025,4.1050651079347915,3.0825170790449037,3.362500280733397,3.4002259766677274,3.971159367393904
2011-01-11,2.9094119486419534,4.319955134602502,4.117657589475747,2.9105007480521965,3.492985457041453,2.850646441896723,2.931038433688424,3.892032377660985,3.060658969342033,3.8972386129033056,4.252143507599666,2.655182123534617,4.0028406361015785,3.6132281069541103,2.7563102565348623,4.047584975035092,3.3572530872772552,4.106708841841592,3.100014538107973,2.922944944351966,3.6963511711858437,3.4226809483289964,3.783806947066624,3.3750352515262474,2.4795613055231898,2.70687197393177,4.133575804166108,3.9917740397999295,4.4015920769811805,4.141367117471897,5.216781856866484,2.8691913619124474,3.3813297202513035,2.7005404063831917,4.3876606835718865,4.34995179285771,3.2324883131168285,3.2982615537014692,4.130295657148384,3.910297237146331,3.198332447284257,3.7443606594479304,3.6868623461187573,3.774185945277955,2.9154802731469247,3.5468131424681477,3.256971944364555,4.370732495314373,3.507698496589251,3.438340746312658,4.507303135173267,3.740219911139312,3.404115685933598,3.3833521314529422,4.189548403039303,4.343967772310499,3.027564169970013,3.121105144513541,4.033109361331862,2.979163364151749,4.199750516847561,4.883528143672477,3.1462702066923,3.3125784951393036,5.064786516048902,4.133784866648069,3.8196516311016895,3.604784166653899,2.753188116622056,3.5546972497573934,3.487756717607737,3.6378043727582954,2.998789545332311,3.7758728038577427,3.7402646530281363,3.159860667169261,3.463830463602924,2.502011605690808,3.359041268434499,2.7127194166627038,3.5428939152764674,3.3308245227160733,4.309024988777059,3.9419088221557894,3.8499368986626665,3.2692296420852416,3.3220913296341736,4.770601807477111,3.589618686001717,7.150293515571964,3.8643861549367435,3.110373802062251,3.875829968234808,4.325537589403857,3.8831807374146265,3.816474351191054,3.866526540072613,3.1659514747163073,4.1058801705122,3.077453817347054,3.3669645682288043,3.399944296879253,3.972927437505803
2011-01-12,2.920840717555543,4.333833136214056,4.134766796849016,2.927836871056154,3.4979021643132837,2.8607510876297226,2.9306228694937686,3.9199782583272356,3.0653060029769703,3.9016803844392633,4.258584983269316,2.6753984198621525,4.017491793224333,3.626095659210073,2.779560736168337,4.053597339211942,3.36068457544938,4.112601092965952,3.102062508881681,2.9296339231817474,3.7119291813214925,3.4280790761382396,3.7900457940003807,3.3734205527626067,2.495998078516197,2.7050104524105167,4.147222455469473,4.006191788632588,4.396683841084965,4.137299272885651,5.215370456591952,2.8809978486579104,3.3860944713749395,2.717029367458455,4.393627286166827,4.360382787371986,3.240721657515623,3.303829065347154,4.133079195719343,3.9147737985252817,3.2138639664615085,3.746998303809898,3.6895134031257917,3.7968911273457913,2.9200921436303977,3.556591944688699,3.2620449251793966,4.372166369139711,3.521651661182544,3.437479840061968,4.525252776297768,3.739331403419952,3.4104381869341776,3.3886276120729093,4.201238301891052,4.350696635789234,3.0244619943383886,3.1088142766517253,4.040165687496588,2.9757059282348,4.23230903504387,4.895809875375754,3.170541432818875,3.3318189001229173,5.078333904388409,4.138433151607159,3.829775144857808,3.5989294180376135,2.755332943968539,3.557084210652746,3.472928939521696,3.6629444300499587,3.0025797261486344,3.7966510532724618,3.7478636252442534,3.1687599002666467,3.4719800549423216,2.4985356844532864,3.365592449022014,2.7209185147241377,3.5454479308047677,3.3339305910686785,4.321969762594559,3.9535862419606502,3.8551088276424967,3.295700227040021,3.3532085163670136,4.779116560314388,3.583973251906791,7.159260769787214,3.8534868712024557,3.1252151758396285,3.8890752277276484,4.351812216813377,3.887880711384742,3.8245786765465524,3.8767886210979214,3.1925932028825827,4.113859059777599,3.0906425097551704,3.367799461763387,3.41003679864925,3.976614206428109
2011-01-13,2.918944961326122,4.333223172291029,4.1301947135880965,2.9357378656110695,3.5133141126109835,2.840298187179427,2.9331135617359787,3.912073124172181,3.0667315042887924,3.870249370741991,4.259465858457638,2.660613250925585,4.013774576673126,3.6094117519263884,2.7779561045374974,4.056291144847269,3.356966632544837,4.114138594710103,3.1065531741386674,2.9277273781436235,3.691323290511711,3.359566692180703,3.7995841193323834,3.381147553814437,2.4918270650463668,2.71151100560389,4.144364937625261,4.01401094835057,4.403612413856413,4.124582890814863,5.223216588648823,2.8805283591033377,3.3807324971220485,2.7139962217654476,4.382488565467423,4.353365191685063,3.2427694061229193,3.309523515780705,4.13724013339555,3.911159652846537,3.2011743541955786,3.7504372168894804,3.695402383477736,3.7964901711685837,2.920311232009547,3.547847027515376,3.2610956899120467,4.376659406841113,3.5167074954468207,3.4500334495399008,4.531862436647596,3.7406638691320047,3.4156764850311325,3.3833521314529422,4.202934388040556,4.347771895634886,3.024905758852049,3.1311638970956177,4.04413215714738,2.9616338231846893,4.230438626729602,4.89393018227118,3.1727869429484765,3.3280630891746537,5.077751278220447,4.14710809195047,3.8281834873168643,3.6012244609569404,2.7515766313372727,3.5554935080544063,3.4743642587438397,3.6571122524023627,2.9981566822986556,3.7864229790544752,3.726825725703758,3.167989268804034,3.4730989476815664,2.482389400840305,3.362917500454335,2.7127194166627038,3.544171695075995,3.3431911497024416,4.304111011068848,3.9442197427332664,3.84608850236105,3.281316547163626,3.352576583149551,4.771001337018814,3.6028368894921954,7.157548558680722,3.8325499871174715,3.1281314817495347,3.886696643561118,4.353586855842034,3.8873394987963152,3.8282303337535146,3.8756941723559626,3.1803545566462725,4.1084565513829245,3.0887138351392514,3.3599803091088507,3.4044424440804986,3.983152781440773
2011-01-14,2.9250929939092027,4.343543166688583,4.133625706241708,2.938357789313691,3.511434178910522,2.840017087191035,2.934770548049492,3.9297726640804624,3.079118830480801,3.872618027299117,4.254168859457137,2.6925946435921677,4.0457327046551015,3.628599452596604,2.776348769394249,4.054346273501946,3.3572530872772552,4.126768059891709,3.12920793337547,2.924541595802099,3.7127874907123575,3.3462177220243485,3.7959419405973827,3.384994894079089,2.508065159414666,2.720419057109441,4.155180502885606,4.014774177708639,4.402230566240652,4.1435298070670425,5.240423388129134,2.87061554952261,3.3973206100177915,2.729668629813116,4.391779346991893,4.354046439526251,3.2427694061229193,3.305255739193908,4.140418517023014,3.913914475470313,3.2050688254201085,3.7652700779634234,3.7036693671557757,3.7990935620134914,2.933369091316834,3.5501693321317145,3.265832805020192,4.384676096747472,3.528439215581506,3.4674593854998133,4.533951686055112,3.7667303769656346,3.421407180954527,3.3845959371087297,4.217557716948957,4.354798593098178,3.0328597878789725,3.154248211762058,4.039859970531574,2.9797583165368997,4.22440283679852,4.901827911478608,3.195700008360822,3.354673572369273,5.0975458593378855,4.152665230012811,3.83118778213038,3.6019883789786573,2.763335101752572,3.561577361904753,3.480655426145781,3.667407753188997,2.9879717383472912,3.821979516228828,3.7336416597966684,3.176816773842295,3.4770051963598245,2.4852166017479282,3.3488307395131125,2.719284064310828,3.544171695075995,3.333648538492851,4.333994529979748,3.947410689595024,3.8493606112632346,3.3050607137439365,3.3753864948695305,4.774589693140025,3.631954330706717,7.164905968664224,3.7751549896052703,3.142586916200429,3.8945426910746264,4.380525746404372,3.8810040743170813,3.8362976429266165,3.8760591493535137,3.179559820774882,4.117355126816232,3.086394577790632,3.3537936359703195,3.41226586602651,3.977413888202306
2011-01-18,2.925564336948361,4.358290690268041,4.167303671113652,2.950838458747008,3.5250506671272777,2.8412816487477346,2.931453771941746,3.863282933004102,3.075595211223715,3.87472817896399,4.260345972505135,2.6760653630808866,4.053493626310825,3.6298489890790955,2.77902620709961,4.051196670454285,3.3538097834370952,4.1280084384329845,3.12960783819453,2.9152451671499646,3.715358251014703,3.335644906647049,3.790861147976993,3.3939150295863354,2.5172754969163824,2.729551515531072,4.161389003417649,4.014316291944344,4.430261871089861,4.1518665877250935,5.253581472706645,2.87061554952261,3.4208373813560984,2.7236699091704346,4.404339002092805,4.354500377038351,3.2434510842314883,3.310784517076378,4.14784114175998,3.912882296132119,3.2177094649348286,3.7775305110933033,3.7016593917126936,3.806069158228413,2.9353130962573855,3.555567066077587,3.2683500978389795,4.393230362864639,3.5296048443501604,3.4710750615906414,4.533638598257795,3.769321582008595,3.4188064283480126,3.388317997316974,4.228672520837012,4.360384562886518,3.0354972135889544,3.161151749895685,4.038023386036168,2.9796393746984293,4.228430717603972,4.906151838153534,3.1935053796011577,3.346703004358915,5.095715574941588,4.160256233906789,3.823215441715091,3.6045302576478,2.7515766313372727,3.564474035680851,3.482364257222128,3.6638387103079246,2.9945612882181947,3.814302276583592,3.7390903466659187,3.1779624928434695,3.4842193699454493,2.499232378112209,3.33942963172366,2.721462650711814,3.5453203516425686,3.3021363896817073,4.336131114477305,3.961296138663526,3.86820569609474,3.297092558773553,3.3645151744412645,4.7898354607947145,3.6346487708733695,7.166281433473602,3.7596652407009445,3.1456214575209813,3.889805903231969,4.378798316758686,3.8729821944914904,3.8135724277321312,3.8820618594572176,3.1894491974911743,4.144369503423045,3.0832937825266016,3.375005653459269,3.4139344200958384,3.9701936257031614
2011-01-19,2.906534271277196,4.339912920826648,4.157040089213808,2.9365246379632235,3.5165286438063337,2.8114926183849307,2.9277092351982463,3.8549146468060025,3.075595211223715,3.8452942047118803,4.264609886613505,2.6331578188151825,4.030467546685891,3.609666670707963,2.735303370066665,4.04108111783662,3.349777552953686,4.120681399569561,3.1049152343511475,2.9194232578031034,3.690446276007189,3.3368252466816397,3.782061325220671,3.396132677674169,2.5053197116461186,2.72985448387946,4.149217995258422,4.019409553295934,4.423065705631342,4.160798170284531,5.230413161177594,2.8672893412996983,3.400839651017511,2.7011560241163894,4.401493666448497,4.352456078613261,3.241404732482663,3.309838860427015,4.136270810829332,3.9096067285810214,3.2110579044110485,3.7839953877809744,3.685022751588405,3.8030856114725684,2.934881398019114,3.5322258195071408,3.265832805020192,4.382551322001408,3.5272722265366943,3.460188701739744,4.518281117882061,3.744650599196954,3.4201076501402965,3.381483636415849,4.222683319336498,4.356305578729394,3.049446864236356,3.1419479111833524,4.031414577806516,2.974869552556987,4.18124057839126,4.939059482546959,3.1641516411786976,3.3255513195619995,5.047695167906615,4.1594308551802905,3.829775144857808,3.5968849912397047,2.73695403161504,3.554431727497914,3.467547011751353,3.6403241448639285,2.9973114759572264,3.799826018708659,3.7343795930331485,3.1706841575637847,3.4736579404324575,2.4894416842897344,3.3265500897426956,2.718192922688018,3.552944260387404,3.3090968952763706,4.295125960647362,3.9558703645144213,3.851280321642671,3.2616906100614984,3.3475068653555806,4.764157317021565,3.6267901977437664,7.156114267360913,3.7183886677473454,3.136022815326303,3.882106537231759,4.3730186215748486,3.871149967938554,3.8082448815722203,3.8800649432630006,3.179361017273388,4.1588963801462695,3.077453817347054,3.367799461763387,3.3908866752148357,3.9775737703240965
2011-01-20,2.9041299013275457,4.33797145027371,4.148499611214357,2.937048632440177,3.5350771594268604,2.8339526001508477,2.9297913294809255,3.863282933004102,3.0720591321573987,3.807600605158003,4.260094636777121,2.644918618650964,4.0231156211653705,3.6050689488641843,2.728576945247459,4.04108111783662,3.3526593407069947,4.124697207862631,3.1411364857367476,2.9210255375615897,3.688689911151804,3.34094530502548,3.7586654176868675,3.4183523566915963,2.561446769015597,2.7349912758757924,4.142073067793331,4.026272017104886,4.402657901396699,4.1582734913462085,5.203786921171796,2.8644294814677624,3.3934942216948105,2.70606696913045,4.382384920481855,4.353365191685063,3.246512820456704,3.3020826169276716,4.142898889060286,3.90215370369203,3.206834093360503,3.806394476080081,3.669352309368954,3.821637535310236,2.9447634002204497,3.5179549435518522,3.273365790453716,4.383057615530429,3.5395736397824993,3.484038999498917,4.5094442857840145,3.7453134723093693,3.4188064283480126,3.3839742107061817,4.216400884001335,4.353505046215099,3.056349412989492,3.125308605225935,4.021029327051421,2.9677921585311378,4.159657970557026,4.939765769940566,3.1709160418369025,3.3280630891746537,5.042878477216404,4.170107092220722,3.8280064993323686,3.5989294180376135,2.7423948146114996,3.5565542480395655,3.490753950235312,3.6638387103079246,3.0105347739658184,3.7983456449410165,3.726082122769093,3.165287097990111,3.4686159078509777,2.5192120976644063,3.32562347401138,2.7138165437465154,3.552817662729086,3.3093859574015245,4.293555137682215,3.961645204313055,3.835623335493716,3.306440045678187,3.3522604667253564,4.763996281861242,3.6206074120527343,7.154818469097487,3.7385063395630374,3.1349175279374597,3.8865134662440917,4.361592548549534,3.889682484001319,3.7898979016229646,3.8973596012730938,3.1843188722573434,4.180046304236314,3.086007480949722,3.382160389192815,3.3655470604005884,3.9823576962727154
2011-01-21,2.9022021684761548,4.352202277175661,4.156342750068576,2.937572511473369,3.546043277368967,2.8262842757659463,2.931868991058154,3.881859341894887,3.075595211223715,3.7847998113585017,4.268232320978804,2.6247720650705224,4.019419289502576,3.6083915890392113,2.738092834498647,4.040625802454286,3.3529470317667776,4.130347282673557,3.12960783819453,2.9248606204044036,3.7039540837881773,3.3365303544902596,3.752967975579341,3.424523206965652,2.536445414045357,2.7355938350968603,4.147365146485219,4.027942367745935,4.393428386952712,4.156275734051785,5.178519791819754,2.858204850280465,3.3934942216948105,2.7139962217654476,4.398436158960231,4.367463429104554,3.2482097474572793,3.2995368644121017,4.146059255308746,3.9031970308494977,3.1951256080833774,3.80218479093408,3.6741206010760634,3.8196802345079184,2.9543368855084173,3.5155565477461814,3.2724272836822,4.390621567191567,3.5363388981745567,3.48458685190364,4.50762458749614,3.761310318923289,3.414892507192541,3.3849065707141492,4.232097023173053,4.364980305545486,3.0678904568184513,3.1311638970956177,4.0146205495932366,2.9584796823774386,4.165953621835884,4.937838346277011,3.1806066940168356,3.347318290842385,5.045951754538484,4.163550642089641,3.831717074781149,3.6133765903202892,2.8110620407786615,3.5589367857370444,3.493581952710271,3.675833550164473,3.009700462588,3.8381766390526484,3.7327552051698114,3.1594719176764023,3.476726719387546,2.5632486043081584,3.338515198684475,2.720373950791042,3.5596766225943255,3.31916175054638,4.304888483854759,3.9556948743957907,3.8338684507379863,3.3399854457438862,3.362326641927699,4.775527438411672,3.623085078053918,7.157229106841321,3.734329020886458,3.1282171500214533,3.8848631532036513,4.3402597277186175,3.892917573434829,3.7718203579567606,3.8927050698499555,3.1631265964833997,4.178784817264237,3.0948724278155297,3.381337404721516,3.371362755718084,3.9791709440726417
2011-01-24,2.9232053432024245,4.378088653494152,4.170884974782975,2.940709823976167,3.5215974343846375,2.849393616926428,2.945474653197212,3.875705413337978,3.080875995060385,3.7854453451827643,4.284557194092993,2.601341814511383,4.0303210195714545,3.6175356696094916,2.7369779952385196,4.04532097081065,3.353522235628893,4.12828394984866,3.1320040017768362,2.927409213407616,3.7009198517303186,3.333576069158011,3.7496824600189833,3.421134019586353,2.5526360901485337,2.7442909015017793,4.151067307098033,4.038056393138729,4.412860982284733,4.161196218498619,5.175301949578546,2.8781769807122437,3.4150820420887755,2.712780528773753,4.390339871268707,4.378932841326833,3.2499038385519867,3.307154724877683,4.150439820371525,3.9115044309916622,3.207891679412821,3.795836746744592,3.6852272679938927,3.828069711369162,2.9610893781854504,3.526172389272759,3.278045270782502,4.392829448594737,3.5407264273537695,3.4884141708865806,4.518599137494184,3.756734648691861,3.4188064283480126,3.383663287298303,4.2271467473728,4.36838674538818,3.070860942476633,3.124889048978486,4.023052782412051,2.9628443975906147,4.180256810390894,4.964051279588082,3.176145761141138,3.353145704743877,5.046553290047663,4.1603936450117365,3.838746945600925,3.618396607093103,2.82614530657826,3.5628951390904167,3.4816500668218975,3.6698541146512835,3.014904015609411,3.823838074639007,3.739237317372178,3.1733718034125755,3.486152924650246,2.592199073109902,3.337294640595818,2.725263990050213,3.570253366313938,3.3274251070018783,4.305665447089632,3.961296138663526,3.838735582685504,3.3312839079795804,3.352576583149551,4.762061372907349,3.6081259647282504,7.163048421892476,3.7096073639884444,3.1513700899025197,3.900883834584673,4.349441173467633,3.8941728348472586,3.804134162910625,3.898430605887292,3.1667570108857244,4.163649362831882,3.092567426359335,3.389808574698134,3.385755635885059,3.9721241773273976
